"roa_val";"time";"ts_code"
"0.026083";"2016";"002362"
"0.045084";"2017";"002362"
"0.013817";"2018";"002362"
"0.03273";"2019";"002362"
"0.090191";"2020";"002362"
"0.09015";"2008";"002363"
"0.077052";"2009";"002363"
"0.031954";"2010";"002363"
"0.030889";"2011";"002363"
"0.01988";"2012";"002363"
"0.023265";"2013";"002363"
"0.01926";"2014";"002363"
"0.024247";"2015";"002363"
"0.021781";"2016";"002363"
"0.016186";"2017";"002363"
"0.022498";"2018";"002363"
"0.017139";"2019";"002363"
"0.013898";"2020";"002363"
"0.126935";"2008";"002364"
"0.135455";"2009";"002364"
"0.055657";"2010";"002364"
"0.069229";"2011";"002364"
"0.091262";"2012";"002364"
"0.090277";"2013";"002364"
"0.104209";"2014";"002364"
"0.089692";"2015";"002364"
"0.061128";"2016";"002364"
"0.022034";"2017";"002364"
"0.027897";"2018";"002364"
"0.027729";"2019";"002364"
"0.023087";"2020";"002364"
"0.270558";"2008";"002365"
"0.165109";"2009";"002365"
"0.042272";"2010";"002365"
"0.060123";"2011";"002365"
"0.062238";"2012";"002365"
"0.019135";"2013";"002365"
"0.026724";"2014";"002365"
"0.014283";"2015";"002365"
"0.048683";"2016";"002365"
"0.084153";"2017";"002365"
"0.092742";"2018";"002365"
"0.056036";"2019";"002365"
"0.05484";"2020";"002365"
"0.161798";"2008";"002366"
"0.16401";"2009";"002366"
"0.071678";"2010";"002366"
"0.061259";"2011";"002366"
"0.019843";"2012";"002366"
"0.027011";"2013";"002366"
"0.038358";"2014";"002366"
"0.006296";"2015";"002366"
"0.080934";"2016";"002366"
"0.144795";"2017";"002366"
"0.04762";"2018";"002366"
"-0.103732";"2019";"002366"
"-0.265517";"2020";"002366"
"0.088421";"2008";"002367"
"0.089296";"2009";"002367"
"0.056988";"2010";"002367"
"0.062886";"2011";"002367"
"0.070661";"2012";"002367"
"0.093158";"2013";"002367"
"0.107093";"2014";"002367"
"0.121088";"2015";"002367"
"0.082382";"2016";"002367"
"0.058521";"2017";"002367"
"0.002671";"2018";"002367"
"0.043272";"2019";"002367"
"0.076548";"2020";"002367"
"0.067029";"2008";"002368"
"0.064975";"2009";"002368"
"0.044857";"2010";"002368"
"0.056747";"2011";"002368"
"0.048626";"2012";"002368"
"0.046605";"2013";"002368"
"0.047654";"2014";"002368"
"0.034647";"2015";"002368"
"0.038761";"2016";"002368"
"0.033231";"2017";"002368"
"0.033697";"2018";"002368"
"0.031892";"2019";"002368"
"0.02756";"2020";"002368"
"0.11737";"2008";"002369"
"0.095106";"2009";"002369"
"0.066747";"2010";"002369"
"0.072903";"2011";"002369"
"0.04423";"2012";"002369"
"0.038757";"2013";"002369"
"0.013585";"2014";"002369"
"-0.017131";"2015";"002369"
"0.004572";"2016";"002369"
"0.00211";"2017";"002369"
"-0.028928";"2018";"002369"
"0.011283";"2019";"002369"
"-0.201427";"2020";"002369"
"0.101603";"2008";"002370"
"0.108973";"2009";"002370"
"0.04861";"2010";"002370"
"0.050236";"2011";"002370"
"-0.031439";"2012";"002370"
"0.006834";"2013";"002370"
"0.04781";"2014";"002370"
"0.027409";"2015";"002370"
"0.040615";"2016";"002370"
"0.049299";"2017";"002370"
"0.043106";"2018";"002370"
"-0.846986";"2019";"002370"
"0.013942";"2020";"002370"
"0.069842";"2008";"002371"
"0.060616";"2009";"002371"
"0.047373";"2010";"002371"
"0.055406";"2011";"002371"
"0.04665";"2012";"002371"
"0.035244";"2013";"002371"
"0.01892";"2014";"002371"
"0.017968";"2015";"002371"
"0.02109";"2016";"002371"
"0.020549";"2017";"002371"
"0.028281";"2018";"002371"
"0.026914";"2019";"002371"
"0.036025";"2020";"002371"
"0.146662";"2008";"002372"
"0.202973";"2009";"002372"
"0.090217";"2010";"002372"
"0.102821";"2011";"002372"
"0.112765";"2012";"002372"
"0.137171";"2013";"002372"
"0.151505";"2014";"002372"
"0.166983";"2015";"002372"
"0.182695";"2016";"002372"
"0.195571";"2017";"002372"
"0.212207";"2018";"002372"
"0.204109";"2019";"002372"
"0.211212";"2020";"002372"
"0.142922";"2008";"002373"
"0.114593";"2009";"002373"
"0.029478";"2010";"002373"
"0.013519";"2011";"002373"
"-0.057057";"2012";"002373"
"-0.155537";"2013";"002373"
"0.122048";"2014";"002373"
"0.073148";"2015";"002373"
"0.067536";"2016";"002373"
"0.068058";"2017";"002373"
"0.065397";"2018";"002373"
"0.06614";"2019";"002373"
"0.059401";"2020";"002373"
"0.093498";"2008";"002374"
"0.09736";"2009";"002374"
"0.051567";"2010";"002374"
"0.020934";"2011";"002374"
"0.036636";"2012";"002374"
"0.031748";"2013";"002374"
"0.012134";"2014";"002374"
"0.0325";"2015";"002374"
"0.02977";"2016";"002374"
"0.014518";"2017";"002374"
"-0.139842";"2018";"002374"
"0.006225";"2019";"002374"
"-0.032016";"2020";"002374"
"0.077301";"2008";"002375"
"0.082474";"2009";"002375"
"0.058768";"2010";"002375"
"0.069588";"2011";"002375"
"0.065798";"2012";"002375"
"0.072528";"2013";"002375"
"0.060259";"2014";"002375"
"0.03202";"2015";"002375"
"0.018045";"2016";"002375"
"0.01857";"2017";"002375"
"0.017851";"2018";"002375"
"0.020447";"2019";"002375"
"0.014885";"2020";"002375"
"0.180093";"2008";"002376"
"0.162772";"2009";"002376"
"0.082708";"2010";"002376"
"0.108593";"2011";"002376"
"0.121561";"2012";"002376"
"0.099664";"2013";"002376"
"0.121855";"2014";"002376"
"0.065257";"2015";"002376"
"0.074882";"2016";"002376"
"0.086011";"2017";"002376"
"0.088555";"2018";"002376"
"0.064786";"2019";"002376"
"0.040953";"2020";"002376"
"0.064725";"2008";"002377"
"0.0593";"2009";"002377"
"0.030121";"2010";"002377"
"0.029579";"2011";"002377"
"0.014224";"2012";"002377"
"0.010604";"2013";"002377"
"0.020021";"2014";"002377"
"0.021807";"2015";"002377"
"0.006701";"2016";"002377"
"0.007142";"2017";"002377"
"0.046245";"2018";"002377"
"0.045268";"2019";"002377"
"-0.873013";"2020";"002377"
"0.067409";"2008";"002378"
"0.082814";"2009";"002378"
"0.06895";"2010";"002378"
"0.117217";"2011";"002378"
"0.047142";"2012";"002378"
"0.036215";"2013";"002378"
"0.020573";"2014";"002378"
"-0.051137";"2015";"002378"
"0.014266";"2016";"002378"
"0.008752";"2017";"002378"
"0.011988";"2018";"002378"
"-0.079757";"2019";"002378"
"0.009616";"2020";"002378"
"0.042366";"2008";"002379"
"0.025664";"2009";"002379"
"0.01519";"2010";"002379"
"0.003294";"2011";"002379"
"0.003644";"2012";"002379"
"0.001068";"2013";"002379"
"-0.068618";"2014";"002379"
"-0.054942";"2015";"002379"
"0.009507";"2016";"002379"
"0.029369";"2017";"002379"
"0.006111";"2018";"002379"
"0.131641";"2019";"002379"
"-0.071959";"2020";"002379"
"0.167257";"2008";"002380"
"0.159224";"2009";"002380"
"0.056586";"2010";"002380"
"0.044176";"2011";"002380"
"0.030352";"2012";"002380"
"0.030189";"2013";"002380"
"0.038828";"2014";"002380"
"0.048685";"2015";"002380"
"0.038087";"2016";"002380"
"0.046567";"2017";"002380"
"0.047124";"2018";"002380"
"0.045487";"2019";"002380"
"0.043807";"2020";"002380"
"0.071099";"2008";"002381"
"0.113287";"2009";"002381"
"0.036555";"2010";"002381"
"0.03262";"2011";"002381"
"0.082582";"2012";"002381"
"0.1048";"2013";"002381"
"0.088678";"2014";"002381"
"0.069799";"2015";"002381"
"0.013515";"2016";"002381"
"0.04995";"2017";"002381"
"0.071864";"2018";"002381"
"0.105725";"2019";"002381"
"0.118476";"2020";"002381"
"0.18757";"2008";"002382"
"0.157674";"2009";"002382"
"0.039416";"2010";"002382"
"0.022172";"2011";"002382"
"0.031128";"2012";"002382"
"0.024339";"2013";"002382"
"0.038472";"2014";"002382"
"0.112313";"2015";"002382"
"0.113623";"2016";"002382"
"0.109946";"2017";"002382"
"0.027983";"2018";"002382"
"0.039177";"2019";"002382"
"0.103497";"2020";"002382"
"0.205345";"2008";"002383"
"0.178336";"2009";"002383"
"0.034151";"2010";"002383"
"0.024929";"2011";"002383"
"-0.0371";"2012";"002383"
"0.006722";"2013";"002383"
"0.019813";"2014";"002383"
"0.025446";"2015";"002383"
"0.019972";"2016";"002383"
"0.029335";"2017";"002383"
"0.019718";"2018";"002383"
"-0.124314";"2019";"002383"
"-0.151279";"2020";"002383"
"0.125054";"2008";"002384"
"0.105845";"2009";"002384"
"0.053456";"2010";"002384"
"0.025634";"2011";"002384"
"-0.041779";"2012";"002384"
"0.007426";"2013";"002384"
"0.008689";"2014";"002384"
"0.005705";"2015";"002384"
"0.009851";"2016";"002384"
"0.023987";"2017";"002384"
"0.026049";"2018";"002384"
"0.022281";"2019";"002384"
"0.040988";"2020";"002384"
"0.090884";"2008";"002385"
"0.148076";"2009";"002385"
"0.07763";"2010";"002385"
"0.111443";"2011";"002385"
"0.123864";"2012";"002385"
"0.095403";"2013";"002385"
"0.076882";"2014";"002385"
"0.051138";"2015";"002385"
"0.061332";"2016";"002385"
"0.068447";"2017";"002385"
"0.026856";"2018";"002385"
"0.032842";"2019";"002385"
"0.107034";"2020";"002385"
"0.031343";"2008";"002386"
"0.02567";"2009";"002386"
"0.012693";"2010";"002386"
"0.00269";"2011";"002386"
"0.005425";"2012";"002386"
"0.003861";"2013";"002386"
"0.002577";"2014";"002386"
"-0.00068";"2015";"002386"
"0.002165";"2016";"002386"
"0.004726";"2017";"002386"
"0.008848";"2018";"002386"
"0.001696";"2019";"002386"
"0.007254";"2020";"002386"
"0.120338";"2008";"002387"
"0.119191";"2009";"002387"
"0.059696";"2010";"002387"
"0.071189";"2011";"002387"
"0.034979";"2012";"002387"
"0.008098";"2013";"002387"
"0.005648";"2014";"002387"
"-0.522931";"2015";"002387"
"0.0193";"2016";"002387"
"0.001667";"2017";"002387"
"0.000828";"2018";"002387"
"0.001695";"2019";"002387"
"0.006616";"2020";"002387"
"0.10652";"2008";"002388"
"0.132795";"2009";"002388"
"0.04134";"2010";"002388"
"0.041685";"2011";"002388"
"0.029602";"2012";"002388"
"0.027166";"2013";"002388"
"0.016366";"2014";"002388"
"0.005724";"2015";"002388"
"0.008006";"2016";"002388"
"0.037614";"2017";"002388"
"0.01108";"2018";"002388"
"0.018208";"2019";"002388"
"0.016411";"2020";"002388"
"0.11417";"2008";"002389"
"0.15851";"2009";"002389"
"0.076446";"2010";"002389"
"0.106";"2011";"002389"
"0.038086";"2012";"002389"
"0.020431";"2013";"002389"
"0.019249";"2014";"002389"
"0.03109";"2015";"002389"
"0.0355";"2016";"002389"
"0.025991";"2017";"002389"
"0.033216";"2018";"002389"
"0.03139";"2019";"002389"
"0.033995";"2020";"002389"
"0.075923";"2008";"002390"
"0.098685";"2009";"002390"
"0.033391";"2010";"002390"
"0.036892";"2011";"002390"
"0.035638";"2012";"002390"
"0.026688";"2013";"002390"
"0.029456";"2014";"002390"
"0.02589";"2015";"002390"
"0.022479";"2016";"002390"
"0.027728";"2017";"002390"
"-0.118219";"2018";"002390"
"0.025311";"2019";"002390"
"0.022829";"2020";"002390"
"0.190581";"2008";"002391"
"0.182302";"2009";"002391"
"0.064423";"2010";"002391"
"0.064715";"2011";"002391"
"0.080251";"2012";"002391"
"0.083717";"2013";"002391"
"0.074666";"2014";"002391"
"0.06634";"2015";"002391"
"0.040461";"2016";"002391"
"0.059519";"2017";"002391"
"0.078745";"2018";"002391"
"0.072239";"2019";"002391"
"0.034445";"2020";"002391"
"0.150365";"2008";"002392"
"0.162224";"2009";"002392"
"0.051584";"2010";"002392"
"0.050872";"2011";"002392"
"0.044114";"2012";"002392"
"0.047971";"2013";"002392"
"0.050352";"2014";"002392"
"-0.009744";"2015";"002392"
"0.030129";"2016";"002392"
"0.030601";"2017";"002392"
"0.064459";"2018";"002392"
"0.074649";"2019";"002392"
"0.073401";"2020";"002392"
"0.192469";"2008";"002393"
"0.188465";"2009";"002393"
"0.080398";"2010";"002393"
"0.116479";"2011";"002393"
"0.102817";"2012";"002393"
"0.092506";"2013";"002393"
"0.0286";"2014";"002393"
"0.0335";"2015";"002393"
"0.033165";"2016";"002393"
"0.031726";"2017";"002393"
"0.047222";"2018";"002393"
"0.035681";"2019";"002393"
"0.001715";"2020";"002393"
"0.09745";"2008";"002394"
"0.13943";"2009";"002394"
"0.088597";"2010";"002394"
"0.115529";"2011";"002394"
"0.062933";"2012";"002394"
"0.072431";"2013";"002394"
"0.07344";"2014";"002394"
"0.065732";"2015";"002394"
"0.081176";"2016";"002394"
"0.085018";"2017";"002394"
"0.091919";"2018";"002394"
"0.08661";"2019";"002394"
"0.096883";"2020";"002394"
"0.093089";"2008";"002395"
"0.097286";"2009";"002395"
"0.04707";"2010";"002395"
"0.041651";"2011";"002395"
"0.027882";"2012";"002395"
"0.016253";"2013";"002395"
"0.001559";"2014";"002395"
"0.026264";"2015";"002395"
"0.043682";"2016";"002395"
"0.023591";"2017";"002395"
"0.027555";"2018";"002395"
"0.022803";"2019";"002395"
"0.027029";"2020";"002395"
"0.103525";"2008";"002396"
"0.131439";"2009";"002396"
"0.078845";"2010";"002396"
"0.095266";"2011";"002396"
"0.105575";"2012";"002396"
"0.108361";"2013";"002396"
"0.094968";"2014";"002396"
"0.090371";"2015";"002396"
"0.096944";"2016";"002396"
"0.103091";"2017";"002396"
"0.113598";"2018";"002396"
"0.10719";"2019";"002396"
"0.069587";"2020";"002396"
"0.087971";"2008";"002397"
"0.135178";"2009";"002397"
"0.06741";"2010";"002397"
"0.070759";"2011";"002397"
"0.034877";"2012";"002397"
"0.056452";"2013";"002397"
"0.079254";"2014";"002397"
"0.079076";"2015";"002397"
"0.039817";"2016";"002397"
"0.024493";"2017";"002397"
"0.027342";"2018";"002397"
"0.027287";"2019";"002397"
"0.01388";"2020";"002397"
"0.137653";"2008";"002398"
"0.14247";"2009";"002398"
"0.04289";"2010";"002398"
"0.094921";"2011";"002398"
"0.103126";"2012";"002398"
"0.102687";"2013";"002398"
"0.094114";"2014";"002398"
"0.082619";"2015";"002398"
"0.064056";"2016";"002398"
"0.061307";"2017";"002398"
"0.069645";"2018";"002398"
"0.093614";"2019";"002398"
"0.069555";"2020";"002398"
"0.278783";"2008";"002399"
"0.58771";"2009";"002399"
"0.148738";"2010";"002399"
"0.077616";"2011";"002399"
"0.074644";"2012";"002399"
"0.037892";"2013";"002399"
"0.033768";"2014";"002399"
"0.046684";"2015";"002399"
"0.0299";"2016";"002399"
"0.008961";"2017";"002399"
"0.041775";"2018";"002399"
"0.068465";"2019";"002399"
"0.053697";"2020";"002399"
"0.086783";"2008";"002400"
"0.087017";"2009";"002400"
"0.039354";"2010";"002400"
"0.056073";"2011";"002400"
"0.080855";"2012";"002400"
"0.112079";"2013";"002400"
"0.100305";"2014";"002400"
"0.077957";"2015";"002400"
"0.066695";"2016";"002400"
"-0.010108";"2017";"002400"
"0.027373";"2018";"002400"
"0.020826";"2019";"002400"
"-0.110783";"2020";"002400"
"0.096697";"2008";"002401"
"0.107842";"2009";"002401"
"0.050974";"2010";"002401"
"0.053491";"2011";"002401"
"0.056207";"2012";"002401"
"0.05102";"2013";"002401"
"0.050559";"2014";"002401"
"0.047527";"2015";"002401"
"0.045365";"2016";"002401"
"0.041886";"2017";"002401"
"0.041649";"2018";"002401"
"0.031014";"2019";"002401"
"0.054697";"2020";"002401"
"0.119606";"2008";"002402"
"0.114254";"2009";"002402"
"0.047071";"2010";"002402"
"0.025547";"2011";"002402"
"0.028464";"2012";"002402"
"0.035012";"2013";"002402"
"0.036873";"2014";"002402"
"0.053795";"2015";"002402"
"0.075806";"2016";"002402"
"0.087003";"2017";"002402"
"0.065119";"2018";"002402"
"0.070553";"2019";"002402"
"0.067881";"2020";"002402"
"0.065337";"2008";"002403"
"0.06397";"2009";"002403"
"0.032279";"2010";"002403"
"0.034035";"2011";"002403"
"0.014763";"2012";"002403"
"0.020822";"2013";"002403"
"0.032697";"2014";"002403"
"0.041488";"2015";"002403"
"0.03878";"2016";"002403"
"0.037342";"2017";"002403"
"0.028562";"2018";"002403"
"0.024318";"2019";"002403"
"0.01903";"2020";"002403"
"0.074811";"2008";"002404"
"0.090382";"2009";"002404"
"0.065611";"2010";"002404"
"0.06916";"2011";"002404"
"0.063715";"2012";"002404"
"0.050771";"2013";"002404"
"0.045075";"2014";"002404"
"0.030927";"2015";"002404"
"0.046347";"2016";"002404"
"0.04841";"2017";"002404"
"0.050455";"2018";"002404"
"0.056166";"2019";"002404"
"0.067989";"2020";"002404"
"0.237016";"2008";"002405"
"0.245915";"2009";"002405"
"0.111367";"2010";"002405"
"0.116375";"2011";"002405"
"0.055433";"2012";"002405"
"0.042936";"2013";"002405"
"0.041597";"2014";"002405"
"0.039146";"2015";"002405"
"0.028203";"2016";"002405"
"0.021668";"2017";"002405"
"0.040956";"2018";"002405"
"0.033844";"2019";"002405"
"-0.038779";"2020";"002405"
"0.160293";"2008";"002406"
"0.182846";"2009";"002406"
"0.093763";"2010";"002406"
"0.093828";"2011";"002406"
"0.054984";"2012";"002406"
"0.053464";"2013";"002406"
"0.053383";"2014";"002406"
"0.037309";"2015";"002406"
"0.046413";"2016";"002406"
"0.068725";"2017";"002406"
"0.096738";"2018";"002406"
"0.067748";"2019";"002406"
"0.076116";"2020";"002406"
"0.093882";"2008";"002407"
"0.079927";"2009";"002407"
"0.02897";"2010";"002407"
"0.036273";"2011";"002407"
"0.01764";"2012";"002407"
"0.006051";"2013";"002407"
"0.002433";"2014";"002407"
"0.008261";"2015";"002407"
"0.090419";"2016";"002407"
"0.042765";"2017";"002407"
"0.016142";"2018";"002407"
"-0.046528";"2019";"002407"
"0.004567";"2020";"002407"
"0.169944";"2008";"002408"
"0.20888";"2009";"002408"
"0.154156";"2010";"002408"
"0.16542";"2011";"002408"
"0.07344";"2012";"002408"
"0.068809";"2013";"002408"
"0.047454";"2014";"002408"
"0.023269";"2015";"002408"
"0.059313";"2016";"002408"
"0.087797";"2017";"002408"
"0.073363";"2018";"002408"
"0.044693";"2019";"002408"
"0.049833";"2020";"002408"
"0.157179";"2008";"002409"
"0.19236";"2009";"002409"
"0.054802";"2010";"002409"
"0.056015";"2011";"002409"
"0.063451";"2012";"002409"
"0.056671";"2013";"002409"
"0.035684";"2014";"002409"
"0.052799";"2015";"002409"
"0.03687";"2016";"002409"
"0.019334";"2017";"002409"
"0.029748";"2018";"002409"
"0.061619";"2019";"002409"
"0.069801";"2020";"002409"
"0.300688";"2008";"002410"
"0.312563";"2009";"002410"
"0.088559";"2010";"002410"
"0.134144";"2011";"002410"
"0.137625";"2012";"002410"
"0.176678";"2013";"002410"
"0.189964";"2014";"002410"
"0.083076";"2015";"002410"
"0.097424";"2016";"002410"
"0.101093";"2017";"002410"
"0.077186";"2018";"002410"
"0.041279";"2019";"002410"
"0.039946";"2020";"002410"
"0.140069";"2008";"002411"
"0.117629";"2009";"002411"
"0.056562";"2010";"002411"
"0.068029";"2011";"002411"
"0.052341";"2012";"002411"
"0.018378";"2013";"002411"
"0.019241";"2014";"002411"
"0.064347";"2015";"002411"
"0.053265";"2016";"002411"
"0.04525";"2017";"002411"
"0.020665";"2018";"002411"
"0.016641";"2019";"002411"
"-0.054308";"2020";"002411"
"0.197718";"2008";"002412"
"0.199235";"2009";"002412"
"0.065419";"2010";"002412"
"0.062676";"2011";"002412"
"0.078186";"2012";"002412"
"0.084044";"2013";"002412"
"0.087392";"2014";"002412"
"0.072664";"2015";"002412"
"0.050778";"2016";"002412"
"0.058563";"2017";"002412"
"0.079056";"2018";"002412"
"0.085679";"2019";"002412"
"0.056202";"2020";"002412"
"0.058687";"2008";"002413"
"0.072301";"2009";"002413"
"0.050967";"2010";"002413"
"0.059249";"2011";"002413"
"0.032844";"2012";"002413"
"0.014242";"2013";"002413"
"0.020794";"2014";"002413"
"0.059973";"2015";"002413"
"0.029282";"2016";"002413"
"0.032273";"2017";"002413"
"0.032683";"2018";"002413"
"0.033093";"2019";"002413"
"0.031418";"2020";"002413"
"0.219231";"2008";"002414"
"0.195496";"2009";"002414"
"0.055787";"2010";"002414"
"0.041291";"2011";"002414"
"0.024925";"2012";"002414"
"0.022605";"2013";"002414"
"0.026966";"2014";"002414"
"0.018994";"2015";"002414"
"0.017441";"2016";"002414"
"0.014166";"2017";"002414"
"0.029995";"2018";"002414"
"0.050929";"2019";"002414"
"0.157889";"2020";"002414"
"0.400668";"2008";"002415"
"0.321345";"2009";"002415"
"0.160684";"2010";"002415"
"0.178255";"2011";"002415"
"0.202127";"2012";"002415"
"0.218672";"2013";"002415"
"0.219849";"2014";"002415"
"0.194033";"2015";"002415"
"0.179498";"2016";"002415"
"0.181837";"2017";"002415"
"0.179283";"2018";"002415"
"0.165413";"2019";"002415"
"0.154206";"2020";"002415"
"0.280047";"2008";"002416"
"0.174858";"2009";"002416"
"0.16274";"2010";"002416"
"0.071475";"2011";"002416"
"-0.034026";"2012";"002416"
"0.065625";"2013";"002416"
"0.005288";"2014";"002416"
"0.013234";"2015";"002416"
"0.020009";"2016";"002416"
"0.031931";"2017";"002416"
"-0.006821";"2018";"002416"
"0.031365";"2019";"002416"
"0.070591";"2020";"002416"
"0.074715";"2008";"002417"
"0.082046";"2009";"002417"
"0.044216";"2010";"002417"
"0.043356";"2011";"002417"
"0.019318";"2012";"002417"
"-0.099588";"2013";"002417"
"-0.292949";"2014";"002417"
"0.027572";"2015";"002417"
"-0.146306";"2016";"002417"
"0.019275";"2017";"002417"
"-0.097352";"2018";"002417"
"0.036236";"2019";"002417"
"0.058564";"2020";"002417"
"0.074795";"2008";"002418"
"0.098112";"2009";"002418"
"0.047563";"2010";"002418"
"0.041772";"2011";"002418"
"0.026602";"2012";"002418"
"0.006296";"2013";"002418"
"-0.014436";"2014";"002418"
"0.022799";"2015";"002418"
"0.030063";"2016";"002418"
"0.025319";"2017";"002418"
"-0.088969";"2018";"002418"
"-0.130047";"2019";"002418"
"0.006123";"2020";"002418"
"0.103038";"2008";"002419"
"0.090498";"2009";"002419"
"0.067835";"2010";"002419"
"0.065076";"2011";"002419"
"0.061894";"2012";"002419"
"0.058528";"2013";"002419"
"0.046719";"2014";"002419"
"0.086938";"2015";"002419"
"0.035454";"2016";"002419"
"0.046608";"2017";"002419"
"0.055654";"2018";"002419"
"0.051752";"2019";"002419"
"0.014416";"2020";"002419"
"0.060176";"2008";"002420"
"0.089118";"2009";"002420"
"0.057539";"2010";"002420"
"0.012315";"2011";"002420"
"0.010083";"2012";"002420"
"-0.018486";"2013";"002420"
"0.011791";"2014";"002420"
"0.011676";"2015";"002420"
"0.003605";"2016";"002420"
"-0.116593";"2017";"002420"
"-0.298762";"2018";"002420"
"0.061741";"2019";"002420"
"0.030775";"2020";"002420"
"0.088254";"2008";"002421"
"0.095831";"2009";"002421"
"0.034843";"2010";"002421"
"0.054255";"2011";"002421"
"0.084586";"2012";"002421"
"0.07289";"2013";"002421"
"0.056815";"2014";"002421"
"0.033018";"2015";"002421"
"0.061187";"2016";"002421"
"0.061071";"2017";"002421"
"0.031606";"2018";"002421"
"-0.053284";"2019";"002421"
"0.039139";"2020";"002421"
"0.117073";"2008";"002422"
"0.130249";"2009";"002422"
"0.075278";"2010";"002422"
"0.091826";"2011";"002422"
"0.073248";"2012";"002422"
"0.060818";"2013";"002422"
"0.046441";"2014";"002422"
"0.023995";"2015";"002422"
"0.026669";"2016";"002422"
"0.028979";"2017";"002422"
"0.043169";"2018";"002422"
"0.032445";"2019";"002422"
"0.024747";"2020";"002422"
"0.073846";"2008";"002423"
"0.072771";"2009";"002423"
"0.036133";"2010";"002423"
"0.033287";"2011";"002423"
"0.024825";"2012";"002423"
"0.000779";"2013";"002423"
"-0.013165";"2014";"002423"
"-0.06124";"2015";"002423"
"0.001378";"2016";"002423"
"-0.075286";"2017";"002423"
"-0.034847";"2018";"002423"
"0.017303";"2019";"002423"
"0.019085";"2020";"002423"
"0.137617";"2008";"002424"
"0.136195";"2009";"002424"
"0.056509";"2010";"002424"
"0.069557";"2011";"002424"
"0.070635";"2012";"002424"
"0.078465";"2013";"002424"
"0.08837";"2014";"002424"
"0.108329";"2015";"002424"
"0.114794";"2016";"002424"
"0.110319";"2017";"002424"
"0.095672";"2018";"002424"
"0.040368";"2019";"002424"
"0.021858";"2020";"002424"
"0.172828";"2008";"002425"
"0.192524";"2009";"002425"
"0.070635";"2010";"002425"
"0.057399";"2011";"002425"
"0.03878";"2012";"002425"
"0.018161";"2013";"002425"
"0.000856";"2014";"002425"
"0.018783";"2015";"002425"
"0.032544";"2016";"002425"
"0.054867";"2017";"002425"
"0.058073";"2018";"002425"
"0.042175";"2019";"002425"
"0.024836";"2020";"002425"
"0.253286";"2008";"002426"
"0.210334";"2009";"002426"
"0.079439";"2010";"002426"
"0.037713";"2011";"002426"
"0.033112";"2012";"002426"
"0.05121";"2013";"002426"
"0.028774";"2014";"002426"
"0.024452";"2015";"002426"
"0.009739";"2016";"002426"
"0.009154";"2017";"002426"
"-0.04561";"2018";"002426"
"-0.224926";"2019";"002426"
"0.039046";"2020";"002426"
"0.22027";"2008";"002428"
"0.179285";"2009";"002428"
"0.061384";"2010";"002428"
"0.06669";"2011";"002428"
"0.055454";"2012";"002428"
"0.06197";"2013";"002428"
"0.061464";"2014";"002428"
"0.028122";"2015";"002428"
"-0.056165";"2016";"002428"
"0.003266";"2017";"002428"
"0.003982";"2018";"002428"
"-0.028093";"2019";"002428"
"0.010517";"2020";"002428"
"0.109295";"2008";"002429"
"0.186477";"2009";"002429"
"0.109072";"2010";"002429"
"0.079797";"2011";"002429"
"0.099543";"2012";"002429"
"0.088071";"2013";"002429"
"0.096523";"2014";"002429"
"0.036441";"2015";"002429"
"0.028832";"2016";"002429"
"0.036382";"2017";"002429"
"0.022187";"2018";"002429"
"0.052866";"2019";"002429"
"0.066446";"2020";"002429"
"0.073548";"2008";"002430"
"0.08071";"2009";"002430"
"0.071451";"2010";"002430"
"0.083323";"2011";"002430"
"0.058158";"2012";"002430"
"0.026783";"2013";"002430"
"0.017332";"2014";"002430"
"0.016631";"2015";"002430"
"-0.028329";"2016";"002430"
"0.034447";"2017";"002430"
"0.070037";"2018";"002430"
"0.056814";"2019";"002430"
"0.062783";"2020";"002430"
"0.139913";"2008";"002431"
"0.156101";"2009";"002431"
"0.076859";"2010";"002431"
"0.086094";"2011";"002431"
"0.066403";"2012";"002431"
"0.058798";"2013";"002431"
"0.047872";"2014";"002431"
"-0.016564";"2015";"002431"
"0.009251";"2016";"002431"
"0.020282";"2017";"002431"
"0.002876";"2018";"002431"
"-0.061302";"2019";"002431"
"0.001711";"2020";"002431"
"0.152408";"2008";"002432"
"0.164147";"2009";"002432"
"0.028844";"2010";"002432"
"0.024874";"2011";"002432"
"0.008496";"2012";"002432"
"-0.010022";"2013";"002432"
"0.008373";"2014";"002432"
"-0.183885";"2015";"002432"
"0.006153";"2016";"002432"
"-0.079058";"2017";"002432"
"-0.001498";"2018";"002432"
"0.013946";"2019";"002432"
"0.096328";"2020";"002432"
"0.163277";"2008";"002433"
"0.165392";"2009";"002433"
"0.05686";"2010";"002433"
"0.053198";"2011";"002433"
"0.041557";"2012";"002433"
"0.05372";"2013";"002433"
"0.042814";"2014";"002433"
"0.033325";"2015";"002433"
"0.03676";"2016";"002433"
"0.03609";"2017";"002433"
"0.031721";"2018";"002433"
"0.011564";"2019";"002433"
"0.002962";"2020";"002433"
"0.138572";"2008";"002434"
"0.150147";"2009";"002434"
"0.070634";"2010";"002434"
"0.043458";"2011";"002434"
"0.031949";"2012";"002434"
"0.045313";"2013";"002434"
"0.048947";"2014";"002434"
"0.034828";"2015";"002434"
"0.031132";"2016";"002434"
"0.071104";"2017";"002434"
"0.035805";"2018";"002434"
"0.036265";"2019";"002434"
"0.052837";"2020";"002434"
