"assets";"ts_code";"time"
"82945887867.64";"000792";"2017"
"80713207457.31";"000792";"2016"
"67899306162.33";"000792";"2015"
"53800667247.57";"000792";"2014"
"42440046060.21";"000792";"2013"
"29371212265.07";"000792";"2012"
"10659741408.58";"000792";"2011"
"9489052708.91";"000792";"2010"
"8028791032.34";"000792";"2009"
"12905595251.45";"000793";"2019"
"15831629197.12";"000793";"2018"
"13376102088.82";"000793";"2017"
"12802557553.23";"000793";"2016"
"10835498855.89";"000793";"2015"
"7177477248.38";"000793";"2014"
"6064701982.33";"000793";"2013"
"5220003547.28";"000793";"2012"
"4554485043.27";"000793";"2011"
"4152182501.41";"000793";"2010"
"3610388002.84";"000793";"2009"
"2855489547.55";"000795";"2019"
"2625120776.26";"000795";"2018"
"2525088615.34";"000795";"2017"
"1926853354.61";"000795";"2016"
"1825207531.41";"000795";"2015"
"1533736887.8";"000795";"2014"
"1772833626.83";"000795";"2013"
"1567751781.78";"000795";"2012"
"1427978301.34";"000795";"2011"
"1410446565.45";"000795";"2010"
"1423013459.46";"000795";"2009"
"6099961385.12";"000796";"2019"
"6078201936.59";"000796";"2018"
"5401087615.08";"000796";"2017"
"3536514573.55";"000796";"2016"
"1266750150.53";"000796";"2015"
"1280486186.52";"000796";"2014"
"992249075.02";"000796";"2013"
"1195212682.66";"000796";"2012"
"834005270.47";"000796";"2011"
"803526097.37";"000796";"2010"
"889706958.95";"000796";"2009"
"15799681679.2";"000797";"2019"
"15292449705.16";"000797";"2018"
"10907828316.9";"000797";"2017"
"9989144670.53";"000797";"2016"
"7957952283.39";"000797";"2015"
"7106304422.61";"000797";"2014"
"6708509278.94";"000797";"2013"
"5624596882.14";"000797";"2012"
"5200743286.71";"000797";"2011"
"5130065876.15";"000797";"2010"
"4593801851.61";"000797";"2009"
"1046175872.6";"000798";"2019"
"1026822677.87";"000798";"2018"
"899583108.8";"000798";"2017"
"825605937.2";"000798";"2016"
"929036131.02";"000798";"2015"
"934609824.31";"000798";"2014"
"891495289.21";"000798";"2013"
"924259632.53";"000798";"2012"
"785744112.99";"000798";"2011"
"714452526.09";"000798";"2010"
"1237230302.16";"000798";"2009"
"2870051531.68";"000799";"2019"
"2541736623.88";"000799";"2018"
"2360797878.39";"000799";"2017"
"2280973379.72";"000799";"2016"
"2106915039.33";"000799";"2015"
"2177283541.92";"000799";"2014"
"2542905207.31";"000799";"2013"
"2148798055.28";"000799";"2012"
"1290349826.98";"000799";"2011"
"1222482163.27";"000799";"2010"
"1161337671.38";"000799";"2009"
"18628194017.76";"000800";"2019"
"18537952829.98";"000800";"2018"
"19048873949.44";"000800";"2017"
"18038458173.68";"000800";"2016"
"20914886080.48";"000800";"2015"
"21073450001.51";"000800";"2014"
"16316103863.38";"000800";"2013"
"16275798255.91";"000800";"2012"
"17675951162.18";"000800";"2011"
"14419117556.73";"000800";"2010"
"10129863306.83";"000800";"2009"
"5412387379.14";"000801";"2019"
"4995573040.09";"000801";"2018"
"5108640336.45";"000801";"2017"
"4757751110.42";"000801";"2016"
"2989793143.29";"000801";"2015"
"3189223697.52";"000801";"2014"
"2836736553.26";"000801";"2013"
"2110102654.12";"000801";"2012"
"2337046212.72";"000801";"2011"
"564623730.73";"000801";"2010"
"557309964.36";"000801";"2009"
"1316028790.82";"000803";"2019"
"1297315616.37";"000803";"2018"
"525602829.17";"000803";"2017"
"473690121.38";"000803";"2016"
"457348369.14";"000803";"2015"
"490820328.06";"000803";"2014"
"286265682.86";"000803";"2013"
"274294222.8";"000803";"2012"
"213275736.63";"000803";"2011"
"230029983.81";"000803";"2010"
"221847530.17";"000803";"2009"
"37521372777.03";"000807";"2019"
"35877405580.95";"000807";"2018"
"31927324335.6";"000807";"2017"
"29281507819.44";"000807";"2016"
"24405023826.65";"000807";"2015"
"22966881737.88";"000807";"2014"
"18819280727.26";"000807";"2013"
"14876594415.87";"000807";"2012"
"11889385044.98";"000807";"2011"
"9689468900.95";"000807";"2010"
"7433714546.04";"000807";"2009"
"5805724577.37";"000809";"2019"
"5946411347.04";"000809";"2018"
"6378745853.88";"000809";"2017"
"6302315407.17";"000809";"2016"
"6208286170.11";"000809";"2015"
"5649171950.92";"000809";"2014"
"4384657310.53";"000809";"2013"
"3509593130.12";"000809";"2012"
"243439334.28";"000809";"2011"
"239901523.89";"000809";"2010"
"242550952.98";"000809";"2009"
"8349143939.54";"000810";"2019"
"7576862757.56";"000810";"2018"
"6581467425.18";"000810";"2017"
"5268973778.42";"000810";"2016"
"3909796269.78";"000810";"2015"
"1091943678.77";"000810";"2014"
"1130203118.38";"000810";"2013"
"1302181133.98";"000810";"2012"
"1155262252.4";"000810";"2011"
"1051312847.95";"000810";"2010"
"1066333209.73";"000810";"2009"
"6050960827.09";"000811";"2019"
"5558923145.61";"000811";"2018"
"5276229248.5";"000811";"2017"
"4416605130.91";"000811";"2016"
"2916572204.89";"000811";"2015"
"2554995135.53";"000811";"2014"
"2240276477.43";"000811";"2013"
"2285698618.66";"000811";"2012"
"1718776034.43";"000811";"2011"
"1570474112.39";"000811";"2010"
"1554459122.42";"000811";"2009"
"2605661984.14";"000812";"2019"
"2431153433.57";"000812";"2018"
"1795628003.46";"000812";"2017"
"1956925372.18";"000812";"2016"
"1763460335.26";"000812";"2015"
"1528807882.77";"000812";"2014"
"1373146759.25";"000812";"2013"
"1317621079.11";"000812";"2012"
"1156735425.11";"000812";"2011"
"1072479540.8";"000812";"2010"
"1013577032.15";"000812";"2009"
"5921638285.93";"000813";"2019"
"5138977267.94";"000813";"2018"
"3926931218.32";"000813";"2017"
"1972266539.18";"000813";"2016"
"2031724038.69";"000813";"2015"
"1900505478.14";"000813";"2014"
"594734602.03";"000813";"2013"
"668823632.27";"000813";"2012"
"639312585.24";"000813";"2011"
"516284784.85";"000813";"2010"
"540577383.31";"000813";"2009"
"3100540251.88";"000815";"2019"
"2797686595.05";"000815";"2018"
"2864507406.5";"000815";"2017"
"1406941844.93";"000815";"2016"
"1505928144.14";"000815";"2015"
"2472362362.8";"000815";"2014"
"3134605641.1";"000815";"2013"
"3905329059.07";"000815";"2012"
"3864563205.39";"000815";"2011"
"3456363088.13";"000815";"2010"
"3204346700.46";"000815";"2009"
"5572972670.91";"000816";"2019"
"6166101905.33";"000816";"2018"
"6473676401.1";"000816";"2017"
"6626410876.89";"000816";"2016"
"7133341678.37";"000816";"2015"
"5425565151.3";"000816";"2014"
"5272884893.89";"000816";"2013"
"4674890463.65";"000816";"2012"
"2743240586.49";"000816";"2011"
"2828066866.8";"000816";"2010"
"2872559572.51";"000816";"2009"
"4221620841.24";"000818";"2019"
"3802242124.88";"000818";"2018"
"2665714183.49";"000818";"2017"
"2576339686.17";"000818";"2016"
"2668794807.76";"000818";"2015"
"2761504741.94";"000818";"2014"
"2714972544.65";"000818";"2013"
"2648705096.58";"000818";"2012"
"2711481871.4";"000818";"2011"
"2346922928.14";"000818";"2010"
"3671296280.3";"000818";"2009"
"862261179.15";"000819";"2019"
"819958817.82";"000819";"2018"
"827320331.71";"000819";"2017"
"818801462.8";"000819";"2016"
"776049313.72";"000819";"2015"
"727586673.99";"000819";"2014"
"672223903.81";"000819";"2013"
"597833479.36";"000819";"2012"
"583052276.77";"000819";"2011"
"525950104.44";"000819";"2010"
"504872856.62";"000819";"2009"
"5216123885.93";"000821";"2019"
"3032300912.27";"000821";"2018"
"2953243787.68";"000821";"2017"
"2778385810.4";"000821";"2016"
"1939323018.85";"000821";"2015"
"1882623951.89";"000821";"2014"
"1461060089.19";"000821";"2013"
"1604442108.82";"000821";"2012"
"1421630556.41";"000821";"2011"
"1318972407.68";"000821";"2010"
"1339442552.85";"000821";"2009"
"4580736486.93";"000822";"2019"
"4308536891.27";"000822";"2018"
"3755508239.75";"000822";"2017"
"3714109128.73";"000822";"2016"
"3859282854";"000822";"2015"
"5433604403.45";"000822";"2014"
"5995924309.53";"000822";"2013"
"6796487778.88";"000822";"2012"
"7111742025.76";"000822";"2011"
"7733423549.24";"000822";"2010"
"8458380212.56";"000822";"2009"
"5431682311.37";"000823";"2019"
"5094458306.36";"000823";"2018"
"4718864325.08";"000823";"2017"
"4614513748.91";"000823";"2016"
"4766002721.92";"000823";"2015"
"3973447355.13";"000823";"2014"
"3563212634.69";"000823";"2013"
"3372512338.73";"000823";"2012"
"3366843679.28";"000823";"2011"
"3077283933.27";"000823";"2010"
"2866455805.01";"000823";"2009"
"71823254060.08";"000825";"2019"
"74496090557.44";"000825";"2018"
"72586495033.65";"000825";"2017"
"72447819697.29";"000825";"2016"
"76305847106.14";"000825";"2015"
"75811419821.65";"000825";"2014"
"69466695754.06";"000825";"2013"
"65812416581.54";"000825";"2012"
"63604797538.41";"000825";"2011"
"61548206366.53";"000825";"2010"
"65117807010.44";"000825";"2009"
"39952702188.28";"000826";"2019"
"33315517993.44";"000826";"2018"
"22943595356.42";"000826";"2017"
"15848697209.36";"000826";"2016"
"9548933542.7";"000826";"2015"
"7447253547.42";"000826";"2014"
"6329621474.76";"000826";"2013"
"3783610947.36";"000826";"2012"
"2974357179.93";"000826";"2011"
"2643553937.76";"000826";"2010"
"2485689421.54";"000826";"2009"
"11049639828.63";"000828";"2019"
"10216656228.91";"000828";"2018"
"8914043464.94";"000828";"2017"
"8322326693.86";"000828";"2016"
"5889575770.55";"000828";"2015"
"5245108043.92";"000828";"2014"
"5029328310.24";"000828";"2013"
"4988518578.02";"000828";"2012"
"4201920737.1";"000828";"2011"
"4723788577.65";"000828";"2010"
"4171622418.9";"000828";"2009"
"12708336019.55";"000829";"2019"
"14158902952.13";"000829";"2018"
"11789778176.08";"000829";"2017"
"11190147564.28";"000829";"2016"
"10941822372.11";"000829";"2015"
"11545191682.01";"000829";"2014"
"9286864085.23";"000829";"2013"
"10328989603.06";"000829";"2012"
"8561487980.84";"000829";"2011"
"8535348681.1";"000829";"2010"
"6059168381.59";"000829";"2009"
"27786544712.19";"000830";"2019"
"27774724142.06";"000830";"2018"
"25064533125.22";"000830";"2017"
"22366813161.1";"000830";"2016"
"19861878672.86";"000830";"2015"
"17881045516.41";"000830";"2014"
"15924114038.98";"000830";"2013"
"13173658825.2";"000830";"2012"
"11282465301.07";"000830";"2011"
"8564640184.64";"000830";"2010"
"7026339064.06";"000830";"2009"
"2382157980.34";"000831";"2019"
"2175545555.23";"000831";"2018"
"2178827279.4";"000831";"2017"
"2236814762.76";"000831";"2016"
"2614824675.85";"000831";"2015"
"2883812762.78";"000831";"2014"
"2780179402.86";"000831";"2013"
"1938625914.94";"000831";"2012"
"2112235743.02";"000831";"2011"
"2262346290.19";"000831";"2010"
"3193103721.5";"000831";"2009"
"3994265404.6";"000833";"2019"
"3380565116.33";"000833";"2018"
"3419170719.94";"000833";"2017"
"3405601862.73";"000833";"2016"
"1240350979.13";"000833";"2015"
"1106322013.09";"000833";"2014"
"1307651230.4";"000833";"2013"
"1352284488.47";"000833";"2012"
"1388827427.83";"000833";"2011"
"1336784691.25";"000833";"2010"
"1452264001";"000833";"2009"
"3061449363.5";"000836";"2019"
"2651914249.5";"000836";"2018"
"2600895438.36";"000836";"2017"
"3349136518.81";"000836";"2016"
"2283191519.88";"000836";"2015"
"2455794330.68";"000836";"2014"
"2352860766.98";"000836";"2013"
"2098318568.56";"000836";"2012"
"2509669547.89";"000836";"2011"
"1927961870.51";"000836";"2010"
"1279766837.3";"000836";"2009"
"9055794529.23";"000837";"2019"
"8700779087.39";"000837";"2018"
"7821231622.82";"000837";"2017"
"6733472680.78";"000837";"2016"
"6407879732.68";"000837";"2015"
"2278359412.47";"000837";"2014"
"2105513528.69";"000837";"2013"
"2061474254.68";"000837";"2012"
"1908818817.53";"000837";"2011"
"1574342501.87";"000837";"2010"
"1465551411.06";"000837";"2009"
"12474897138.37";"000838";"2019"
"8615770505.79";"000838";"2018"
"5303197540.26";"000838";"2017"
"5220108177.03";"000838";"2016"
"2692280744.31";"000838";"2015"
"2036163537.75";"000838";"2014"
"1590164802.35";"000838";"2013"
"1165275249.91";"000838";"2012"
"636947134.25";"000838";"2011"
"626637300.11";"000838";"2010"
"637329344.27";"000838";"2009"
"17589570828.84";"000839";"2019"
"16801802460.66";"000839";"2018"
"14829752816.16";"000839";"2017"
"11001792168";"000839";"2016"
"11450513543.73";"000839";"2015"
"11562353436.99";"000839";"2014"
"11607273782.46";"000839";"2013"
"10849710218.93";"000839";"2012"
"10747865273.32";"000839";"2011"
"10743803388.26";"000839";"2010"
"10401906577.71";"000839";"2009"
"2842852497.72";"000848";"2019"
"2811642070.79";"000848";"2018"
"3096330515.89";"000848";"2017"
"2491426927.93";"000848";"2016"
"1850786012.83";"000848";"2015"
"1875363902.22";"000848";"2014"
"1547353234.69";"000848";"2013"
"1497546627.92";"000848";"2012"
"1369942849.88";"000848";"2011"
"1117214342.93";"000848";"2010"
"1014106490.32";"000848";"2009"
"7578544010.22";"000850";"2019"
"7871983480.37";"000850";"2018"
"7795440649.01";"000850";"2017"
"8571725733.81";"000850";"2016"
"6677707249.54";"000850";"2015"
"6166016132.26";"000850";"2014"
"6683352825.67";"000850";"2013"
"6346887510.24";"000850";"2012"
"6906546855.17";"000850";"2011"
"3732578061.88";"000850";"2010"
"3184078612.73";"000850";"2009"
"8740109584.87";"000851";"2019"
"8167950097.71";"000851";"2018"
"7757642044.6";"000851";"2017"
"6487796149.73";"000851";"2016"
"6176831960.6";"000851";"2015"
"5507345220.01";"000851";"2014"
"3590483941.93";"000851";"2013"
"2389020124.11";"000851";"2012"
"2349248828.63";"000851";"2011"
"1862728231.17";"000851";"2010"
"1139492537.55";"000851";"2009"
"7836652669.43";"000852";"2019"
"6996990747.74";"000852";"2018"
"6520126410.68";"000852";"2017"
"7378344972.62";"000852";"2016"
"2295395360.68";"000852";"2015"
"2339827608.99";"000852";"2014"
"2174080206.22";"000852";"2013"
"1898907265.31";"000852";"2012"
"1656194693.2";"000852";"2011"
"1591300149.78";"000852";"2010"
"1541944467.43";"000852";"2009"
"2071733585.27";"000856";"2019"
"1840363743.75";"000856";"2018"
"1647087187.47";"000856";"2017"
"2238087363.91";"000856";"2016"
"2443519264.2";"000856";"2015"
"2100442859.29";"000856";"2014"
"1849169964.81";"000856";"2013"
"1716289479.87";"000856";"2012"
"855716683.33";"000856";"2011"
"868671132.36";"000856";"2010"
"959017935.26";"000856";"2009"
"86094265733.09";"000858";"2019"
"70922626679.43";"000858";"2018"
"62174406583.2";"000858";"2017"
"52546634940.51";"000858";"2016"
"46408870652.85";"000858";"2015"
"44129502138.3";"000858";"2014"
"45247636141.84";"000858";"2013"
"36905840779.24";"000858";"2012"
"28673500525.16";"000858";"2011"
"20849090535.73";"000858";"2010"
"13496420728.24";"000858";"2009"
"2109531333.66";"000859";"2019"
"2146898005.93";"000859";"2018"
"2088857603.55";"000859";"2017"
"1938075325.77";"000859";"2016"
"1916634578.6";"000859";"2015"
"1429042717.42";"000859";"2014"
"1325213093.48";"000859";"2013"
"1476404190.78";"000859";"2012"
"1476611712.71";"000859";"2011"
"1480598437.7";"000859";"2010"
"1841885934.48";"000859";"2009"
"19850831298.43";"000860";"2019"
"18412037106.62";"000860";"2018"
"17834580895.94";"000860";"2017"
"15897343428.4";"000860";"2016"
"15543096554.31";"000860";"2015"
"13789477138.05";"000860";"2014"
"12479597490.81";"000860";"2013"
"10332867122.74";"000860";"2012"
"9929372796.51";"000860";"2011"
"8026399253.7";"000860";"2010"
"6569153645.17";"000860";"2009"
"11506450475.44";"000861";"2019"
"11957286791.45";"000861";"2018"
"10173980554.69";"000861";"2017"
"7732416734.84";"000861";"2016"
"6806208155.99";"000861";"2015"
"4929322873.68";"000861";"2014"
"3949236416.99";"000861";"2013"
"3371679801.93";"000861";"2012"
"2478530572.48";"000861";"2011"
"1586385804.98";"000861";"2010"
"1264636723.5";"000861";"2009"
"9750298256.17";"000862";"2019"
"9178830293.31";"000862";"2018"
"10015088349.45";"000862";"2017"
"9361883473.56";"000862";"2016"
"9528160717.9";"000862";"2015"
"4759233727.79";"000862";"2014"
"5107107607.45";"000862";"2013"
"5208139637.75";"000862";"2012"
"3702512496.17";"000862";"2011"
"2178338030.37";"000862";"2010"
"1518488062.78";"000862";"2009"
"13042057855.36";"000863";"2019"
"13069907457.31";"000863";"2018"
"13862016776.47";"000863";"2017"
"13476580504.14";"000863";"2016"
"11518221849.54";"000863";"2015"
"8076093413.78";"000863";"2014"
"5217160690.2";"000863";"2013"
"4769120913.03";"000863";"2012"
"170847695.99";"000863";"2011"
"185614361.66";"000863";"2010"
"197990014.28";"000863";"2009"
"7131474972.16";"000868";"2019"
"7978811617.6";"000868";"2018"
"9078413495.82";"000868";"2017"
"6175584773.96";"000868";"2016"
"4954911980.56";"000868";"2015"
"4437198253.97";"000868";"2014"
"4149703529.18";"000868";"2013"
"3585875641.03";"000868";"2012"
"2536982151.64";"000868";"2011"
"2190596036.65";"000868";"2010"
"1941665670.26";"000868";"2009"
"13117729052";"000869";"2019"
"12536755208";"000869";"2018"
"11528077971";"000869";"2017"
"10344211461";"000869";"2016"
"8912232640";"000869";"2015"
"8001532444";"000869";"2014"
"8123134580";"000869";"2013"
"7295944221";"000869";"2012"
"5983377253";"000869";"2011"
"5364160798";"000869";"2010"
"4060932580";"000869";"2009"
"39753012006.25";"000875";"2019"
"35181012332.39";"000875";"2018"
"30073379626.27";"000875";"2017"
"22872496946.98";"000875";"2016"
"20317653694.44";"000875";"2015"
"18285916362.81";"000875";"2014"
"15971285066.98";"000875";"2013"
"17108236957.64";"000875";"2012"
"14222885958.28";"000875";"2011"
"9443891464.82";"000875";"2010"
"5736163862.84";"000875";"2009"
"47943788133.54";"000876";"2019"
"42451633023.98";"000876";"2018"
"37385039593.82";"000876";"2017"
"35217076473.39";"000876";"2016"
"33401185638.56";"000876";"2015"
"29535113334.76";"000876";"2014"
"24698800767.95";"000876";"2013"
"21689512802.97";"000876";"2012"
"9744662875.93";"000876";"2011"
"8456506040.43";"000876";"2010"
"7025450151.99";"000876";"2009"
"17033500301.54";"000877";"2019"
"18466395589.01";"000877";"2018"
"18472107143.19";"000877";"2017"
"20530366355.78";"000877";"2016"
"21627631264.76";"000877";"2015"
"21328899068.06";"000877";"2014"
"19156530712.75";"000877";"2013"
"15339549377.81";"000877";"2012"
"10360191115.98";"000877";"2011"
"7871272747.48";"000877";"2010"
"6006231595.83";"000877";"2009"
"37264471128.46";"000878";"2019"
"26854733218.58";"000878";"2018"
"23047514177.44";"000878";"2017"
"23309007599.21";"000878";"2016"
"24870798981.82";"000878";"2015"
"26589863693.16";"000878";"2014"
"31768785630.84";"000878";"2013"
"30561941394.75";"000878";"2012"
"32226121826.3";"000878";"2011"
"26479703318.16";"000878";"2010"
"21608564625.03";"000878";"2009"
"3886967149.69";"000880";"2019"
"3616329376.77";"000880";"2018"
"3136895007.79";"000880";"2017"
"3447613940.48";"000880";"2016"
"3533169736.24";"000880";"2015"
"2899080114.82";"000880";"2014"
"2780357185.21";"000880";"2013"
"2770309037.6";"000880";"2012"
"2504871525.29";"000880";"2011"
"1905753377.01";"000880";"2010"
"1003463424.31";"000880";"2009"
"11817599857.94";"000881";"2019"
"11547646040.51";"000881";"2018"
"11095579884.36";"000881";"2017"
"4925115636.31";"000881";"2016"
"6036745723.99";"000881";"2015"
"6131323808.2";"000881";"2014"
"6135588367.12";"000881";"2013"
"6350491526.33";"000881";"2012"
"4820950697.88";"000881";"2011"
"4039335869.99";"000881";"2010"
"3348927436.15";"000881";"2009"
"13778178636.31";"000882";"2019"
"13888938021.47";"000882";"2018"
"10747783164.74";"000882";"2017"
"13606583366.36";"000882";"2016"
"13266279127.19";"000882";"2015"
"13304854949.68";"000882";"2014"
"7384925763.62";"000882";"2013"
"5976011416.48";"000882";"2012"
"5330545753.65";"000882";"2011"
"2644618625.14";"000882";"2010"
"855203773.49";"000882";"2009"
"48207818237.77";"000883";"2019"
"46356934869.92";"000883";"2018"
"41761732007.34";"000883";"2017"
"42987807700.67";"000883";"2016"
"33673817440.51";"000883";"2015"
"31687461849.99";"000883";"2014"
"32104051777.7";"000883";"2013"
"31315053809.16";"000883";"2012"
"28379155989.35";"000883";"2011"
"4775202416.09";"000883";"2010"
"4096484456.47";"000883";"2009"
"8127172653.98";"000885";"2019"
"8101686613.34";"000885";"2018"
"6312653918.62";"000885";"2017"
"5934973130.26";"000885";"2016"
"4822549181.55";"000885";"2015"
"5195670944.77";"000885";"2014"
"5217662563.23";"000885";"2013"
"4816799816.74";"000885";"2012"
"4389876119.83";"000885";"2011"
"3905915547.38";"000885";"2010"
"928897887.81";"000885";"2009"
"3284946767.34";"000886";"2019"
"3174566856.65";"000886";"2018"
"3103281999.94";"000886";"2017"
"3101463838.97";"000886";"2016"
"3251368179.83";"000886";"2015"
"3211678468.23";"000886";"2014"
"2983819095.74";"000886";"2013"
"2982275933.68";"000886";"2012"
"2956823731.51";"000886";"2011"
"2695030086.99";"000886";"2010"
"2620486648.53";"000886";"2009"
"16074053477.46";"000887";"2019"
"15348604391.74";"000887";"2018"
"11865308273";"000887";"2017"
"7471113516.82";"000887";"2016"
"5426246607.84";"000887";"2015"
"4141648912.99";"000887";"2014"
"3906927223.83";"000887";"2013"
"3045348330.8";"000887";"2012"
"2352947383.11";"000887";"2011"
"1760099710.65";"000887";"2010"
"1073595983.08";"000887";"2009"
"2874846380.1";"000888";"2019"
"2699426069.83";"000888";"2018"
"2635543020.68";"000888";"2017"
"2468506311.08";"000888";"2016"
"2205115827.57";"000888";"2015"
"1931392969.47";"000888";"2014"
"1301633231.28";"000888";"2013"
"1215467717.36";"000888";"2012"
"1179813491.92";"000888";"2011"
"1107344826.01";"000888";"2010"
"1073770411.79";"000888";"2009"
"5325499130.46";"000889";"2019"
"3223186028.74";"000889";"2018"
"2989901779.61";"000889";"2017"
"3393160730.32";"000889";"2016"
"2810732666.73";"000889";"2015"
"1722215377.8";"000889";"2014"
"1829523542.87";"000889";"2013"
"1585831780.23";"000889";"2012"
"1520404134.19";"000889";"2011"
"1396605900.57";"000889";"2010"
"1580899184.92";"000889";"2009"
"7515634522.99";"000890";"2019"
"9688054513.09";"000890";"2018"
"8790628284.45";"000890";"2017"
"2979238966.87";"000890";"2016"
"3110540069.79";"000890";"2015"
"3228572447.75";"000890";"2014"
"2927371751.26";"000890";"2013"
"3300747201.79";"000890";"2012"
"3378202336.44";"000890";"2011"
"3030781005.73";"000890";"2010"
"3054104930.84";"000890";"2009"
"4925099429.22";"000892";"2019"
"4117593313.94";"000892";"2018"
"3311866868.21";"000892";"2017"
"8702941.92";"000892";"2016"
"3083701.24";"000892";"2015"
"5822617.75";"000892";"2014"
"6779589.17";"000892";"2013"
"6683502.72";"000892";"2012"
"949127.54";"000892";"2011"
"84823.6";"000892";"2010"
"51133.68";"000892";"2009"
"4223915770.6";"000893";"2019"
"4235247036.6";"000893";"2018"
"5170864649.57";"000893";"2017"
"6351221891.31";"000893";"2016"
"8057290445.26";"000893";"2015"
"6212091002.89";"000893";"2014"
"6811189129.66";"000893";"2013"
"3822402259.41";"000893";"2012"
"4455583058.86";"000893";"2011"
"2266447127.96";"000893";"2010"
"1029045581.93";"000893";"2009"
"22347914320.79";"000895";"2019"
"23089066159.71";"000895";"2018"
"21351919400.65";"000895";"2017"
"22884467166.16";"000895";"2016"
"21982434237.27";"000895";"2015"
"19746141970.4";"000895";"2014"
"16695083971.49";"000895";"2013"
"7839498006.29";"000895";"2012"
"6708825709.26";"000895";"2011"
"5753235647.48";"000895";"2010"
"4456179484.71";"000895";"2009"
"6917488837.3";"000897";"2019"
"6079963826.21";"000897";"2018"
"6699810524.21";"000897";"2017"
"6290936566.27";"000897";"2016"
"6901306924.8";"000897";"2015"
"8134065641.08";"000897";"2014"
"10588157595.15";"000897";"2013"
"8848936566.34";"000897";"2012"
"7641125744.34";"000897";"2011"
"8361173738.17";"000897";"2010"
"7141785814.45";"000897";"2009"
"90024000000";"000898";"2019"
"89204000000";"000898";"2018"
"88069000000";"000898";"2017"
"88596000000";"000898";"2016"
"91291000000";"000898";"2015"
"92865000000";"000898";"2014"
"101237000000";"000898";"2013"
"102988000000";"000898";"2012"
"105114000000";"000898";"2011"
"100987000000";"000898";"2010"
"92179000000";"000898";"2009"
"7579889157.29";"000899";"2019"
"7319466023.98";"000899";"2018"
"7567675940.96";"000899";"2017"
"5974080868.13";"000899";"2016"
"5950915361.12";"000899";"2015"
"6137450453.02";"000899";"2014"
"6182111196.82";"000899";"2013"
"6684202494.77";"000899";"2012"
"6460157911.19";"000899";"2011"
"6393301095.84";"000899";"2010"
"6737304372.83";"000899";"2009"
"24707125162.97";"000900";"2019"
"22998026516.4";"000900";"2018"
"22016578622.07";"000900";"2017"
"18697015420.51";"000900";"2016"
"17320964920.51";"000900";"2015"
"16090948790.17";"000900";"2014"
"11742136816.87";"000900";"2013"
"8040220495.71";"000900";"2012"
"6489849559.1";"000900";"2011"
"5631761473.85";"000900";"2010"
"5166529763.62";"000900";"2009"
"6495517654.48";"000901";"2019"
"6269691401.34";"000901";"2018"
"5729811301.63";"000901";"2017"
"2129625256.25";"000901";"2016"
"2127417680.05";"000901";"2015"
"1621594825.07";"000901";"2014"
"1354375803.13";"000901";"2013"
"1162133321.55";"000901";"2012"
"1064969501.64";"000901";"2011"
"437911407.91";"000901";"2010"
"434148458.93";"000901";"2009"
"8998849250.28";"000902";"2019"
"8745224645.22";"000902";"2018"
"7889011060.64";"000902";"2017"
"6970489620.15";"000902";"2016"
"5186120081.2";"000902";"2015"
"1335650517.25";"000902";"2014"
"1147768726.84";"000902";"2013"
"1214455653.04";"000902";"2012"
"1297336328.13";"000902";"2011"
"1278523108.4";"000902";"2010"
"1206343336.4";"000902";"2009"
"12329148854.72";"000903";"2019"
"10786125020.9";"000903";"2018"
"8668538634.19";"000903";"2017"
"7112451794.79";"000903";"2016"
"6429222808.16";"000903";"2015"
"5535042849.99";"000903";"2014"
"5497511194.02";"000903";"2013"
"4444838768.29";"000903";"2012"
"4544538994.65";"000903";"2011"
"4300710953.99";"000903";"2010"
"3759724530.29";"000903";"2009"
"8552529280.75";"000905";"2019"
"8083078268.89";"000905";"2018"
"7390152639.77";"000905";"2017"
"5169335047.84";"000905";"2016"
"5093187501.04";"000905";"2015"
"4188961183.51";"000905";"2014"
"3625334400.46";"000905";"2013"
"3157435212.81";"000905";"2012"
"2979362672.39";"000905";"2011"
"2927137309.89";"000905";"2010"
"2931764722.73";"000905";"2009"
"11640024395.63";"000906";"2019"
"10758393750.53";"000906";"2018"
"7283394184.78";"000906";"2017"
"6014468115.58";"000906";"2016"
"5464249815.71";"000906";"2015"
"4363489819.29";"000906";"2014"
"3878168123.68";"000906";"2013"
"4304514835.92";"000906";"2012"
"3331600357.91";"000906";"2011"
"1854025747.79";"000906";"2010"
"1677030576.71";"000906";"2009"
"5227113436.26";"000908";"2019"
"4868764276.66";"000908";"2018"
"5134007549.14";"000908";"2017"
"3442647520.73";"000908";"2016"
"1913798505.39";"000908";"2015"
"336780020.3";"000908";"2014"
"370132909.43";"000908";"2013"
"421447576.42";"000908";"2012"
"471373437.1";"000908";"2011"
"784806163.06";"000908";"2010"
"989235297.22";"000908";"2009"
"3241412204.47";"000909";"2019"
"3926459736.04";"000909";"2018"
"4664167078.3";"000909";"2017"
"4395222506.19";"000909";"2016"
"5113241508.19";"000909";"2015"
"4696695510.51";"000909";"2014"
"3578251223.42";"000909";"2013"
"3209196507.04";"000909";"2012"
"2668510951.95";"000909";"2011"
"2030774801.88";"000909";"2010"
"2351237005.12";"000909";"2009"
"6937696044.18";"000910";"2019"
"6341816428.27";"000910";"2018"
"5931615254.86";"000910";"2017"
"6475412728.4";"000910";"2016"
"8188920052.77";"000910";"2015"
"8757664288.11";"000910";"2014"
"8790267271.99";"000910";"2013"
