"edu";"ts_code";"time"
"3.111111111111111";"001696.SZ";"2016"
"3";"001696.SZ";"2017"
"3";"001696.SZ";"2018"
"1.9310344827586208";"001696.SZ";"2019"
"1.9310344827586208";"001696.SZ";"2020"
"2.92";"001872.SZ";"2009"
"3";"001872.SZ";"2010"
"2.6666666666666665";"001872.SZ";"2011"
"2.5";"001872.SZ";"2012"
"3.076923076923077";"001872.SZ";"2013"
"3.625";"001872.SZ";"2014"
"2.823529411764706";"001872.SZ";"2015"
"2.909090909090909";"001872.SZ";"2016"
"3.3157894736842106";"001872.SZ";"2017"
"3.0714285714285716";"001872.SZ";"2018"
"4";"001872.SZ";"2019"
"4";"001872.SZ";"2020"
"1.736842105263158";"001896.SZ";"2009"
"2";"001896.SZ";"2010"
"2.037037037037037";"001896.SZ";"2011"
"2";"001896.SZ";"2012"
"2.3636363636363638";"001896.SZ";"2013"
"3.066666666666667";"001896.SZ";"2014"
"3.066666666666667";"001896.SZ";"2015"
"2.3333333333333335";"001896.SZ";"2016"
"2.25";"001896.SZ";"2017"
"2.090909090909091";"001896.SZ";"2018"
"3";"001896.SZ";"2019"
"3";"001896.SZ";"2020"
"0";"001914.SZ";"2009"
"0";"001914.SZ";"2010"
"0";"001914.SZ";"2011"
"0";"001914.SZ";"2012"
"0";"001914.SZ";"2013"
"0";"001914.SZ";"2014"
"0";"001914.SZ";"2015"
"0";"001914.SZ";"2016"
"0";"001914.SZ";"2017"
"0";"001914.SZ";"2018"
"0";"001914.SZ";"2019"
"0";"001914.SZ";"2020"
"0";"001965.SZ";"2009"
"0";"001965.SZ";"2010"
"0";"001965.SZ";"2011"
"0";"001965.SZ";"2012"
"0";"001965.SZ";"2013"
"0";"001965.SZ";"2014"
"0";"001965.SZ";"2015"
"2.923076923076923";"001965.SZ";"2016"
"3.5";"001965.SZ";"2017"
"3.2222222222222223";"001965.SZ";"2018"
"2.6666666666666665";"001965.SZ";"2019"
"2.6666666666666665";"001965.SZ";"2020"
"0";"001979.SZ";"2009"
"0";"001979.SZ";"2010"
"0";"001979.SZ";"2011"
"0";"001979.SZ";"2012"
"0";"001979.SZ";"2013"
"0";"001979.SZ";"2014"
"3.0256410256410255";"001979.SZ";"2015"
"3.3666666666666667";"001979.SZ";"2016"
"4";"001979.SZ";"2017"
"3.6315789473684212";"001979.SZ";"2018"
"3";"001979.SZ";"2019"
"3";"001979.SZ";"2020"
"2.2941176470588234";"002001.SZ";"2009"
"1";"002001.SZ";"2010"
"3.0357142857142856";"002001.SZ";"2011"
"2.3333333333333335";"002001.SZ";"2012"
"2.3333333333333335";"002001.SZ";"2013"
"2.7142857142857144";"002001.SZ";"2014"
"2.7142857142857144";"002001.SZ";"2015"
"1.5";"002001.SZ";"2016"
"3.5384615384615383";"002001.SZ";"2017"
"3";"002001.SZ";"2018"
"3";"002001.SZ";"2019"
"3";"002001.SZ";"2020"
"1.7333333333333334";"002002.SZ";"2009"
"2.4";"002002.SZ";"2010"
"2.25";"002002.SZ";"2011"
"2.6333333333333333";"002002.SZ";"2012"
"2";"002002.SZ";"2013"
"4";"002002.SZ";"2014"
"3";"002002.SZ";"2015"
"2.9473684210526314";"002002.SZ";"2016"
"2.9473684210526314";"002002.SZ";"2017"
"3";"002002.SZ";"2018"
"2.25";"002002.SZ";"2019"
"2.25";"002002.SZ";"2020"
"2.4583333333333335";"002003.SZ";"2009"
"2.4583333333333335";"002003.SZ";"2010"
"2";"002003.SZ";"2011"
"2.8947368421052633";"002003.SZ";"2012"
"2.8947368421052633";"002003.SZ";"2013"
"2";"002003.SZ";"2014"
"2";"002003.SZ";"2015"
"2.1818181818181817";"002003.SZ";"2016"
"2.1818181818181817";"002003.SZ";"2017"
"2.1818181818181817";"002003.SZ";"2018"
"2.2";"002003.SZ";"2019"
"2.2";"002003.SZ";"2020"
"2.8275862068965516";"002004.SZ";"2009"
"3.1";"002004.SZ";"2010"
"2";"002004.SZ";"2011"
"2.888888888888889";"002004.SZ";"2012"
"2.888888888888889";"002004.SZ";"2013"
"2.7777777777777777";"002004.SZ";"2014"
"2.56";"002004.SZ";"2015"
"2.56";"002004.SZ";"2016"
"2.56";"002004.SZ";"2017"
"2.888888888888889";"002004.SZ";"2018"
"2.888888888888889";"002004.SZ";"2019"
"2.888888888888889";"002004.SZ";"2020"
"1.68";"002006.SZ";"2009"
"1.68";"002006.SZ";"2010"
"1";"002006.SZ";"2011"
"2.4444444444444446";"002006.SZ";"2012"
"2.4444444444444446";"002006.SZ";"2013"
"3";"002006.SZ";"2014"
"2.3043478260869565";"002006.SZ";"2015"
"1";"002006.SZ";"2016"
"2.5";"002006.SZ";"2017"
"1.75";"002006.SZ";"2018"
"1.75";"002006.SZ";"2019"
"1.75";"002006.SZ";"2020"
"2.5";"002007.SZ";"2009"
"2.6666666666666665";"002007.SZ";"2010"
"4";"002007.SZ";"2011"
"2";"002007.SZ";"2012"
"2.857142857142857";"002007.SZ";"2013"
"3";"002007.SZ";"2014"
"3";"002007.SZ";"2015"
"4";"002007.SZ";"2016"
"2.3333333333333335";"002007.SZ";"2017"
"4";"002007.SZ";"2018"
"2";"002007.SZ";"2019"
"2";"002007.SZ";"2020"
"2.3783783783783785";"002008.SZ";"2009"
"2.85";"002008.SZ";"2010"
"2";"002008.SZ";"2011"
"2.5714285714285716";"002008.SZ";"2012"
"3.3125";"002008.SZ";"2013"
"3.3125";"002008.SZ";"2014"
"3.3125";"002008.SZ";"2015"
"2.4285714285714284";"002008.SZ";"2016"
"2.4";"002008.SZ";"2017"
"1";"002008.SZ";"2018"
"3";"002008.SZ";"2019"
"3";"002008.SZ";"2020"
"2.176470588235294";"002009.SZ";"2009"
"2.259259259259259";"002009.SZ";"2010"
"4";"002009.SZ";"2011"
"4";"002009.SZ";"2012"
"2.9285714285714284";"002009.SZ";"2013"
"2.9285714285714284";"002009.SZ";"2014"
"2.9285714285714284";"002009.SZ";"2015"
"0.5714285714285714";"002009.SZ";"2016"
"3";"002009.SZ";"2017"
"2.3333333333333335";"002009.SZ";"2018"
"2.2666666666666666";"002009.SZ";"2019"
"2.2666666666666666";"002009.SZ";"2020"
"2.1481481481481484";"002010.SZ";"2009"
"2.761904761904762";"002010.SZ";"2010"
"1.6666666666666667";"002010.SZ";"2011"
"1.2857142857142858";"002010.SZ";"2012"
"2.3333333333333335";"002010.SZ";"2013"
"1";"002010.SZ";"2014"
"2.6470588235294117";"002010.SZ";"2015"
"1.8";"002010.SZ";"2016"
"2.125";"002010.SZ";"2017"
"2";"002010.SZ";"2018"
"3.6";"002010.SZ";"2019"
"3.6";"002010.SZ";"2020"
"2.3181818181818183";"002011.SZ";"2009"
"2";"002011.SZ";"2010"
"2.8";"002011.SZ";"2011"
"2.4";"002011.SZ";"2012"
"3";"002011.SZ";"2013"
"2.8260869565217392";"002011.SZ";"2014"
"4";"002011.SZ";"2015"
"2.411764705882353";"002011.SZ";"2016"
"3.2222222222222223";"002011.SZ";"2017"
"2.2777777777777777";"002011.SZ";"2018"
"2";"002011.SZ";"2019"
"2";"002011.SZ";"2020"
"1.8846153846153846";"002012.SZ";"2009"
"2.2";"002012.SZ";"2010"
"2.2";"002012.SZ";"2011"
"2";"002012.SZ";"2012"
"3";"002012.SZ";"2013"
"1.8";"002012.SZ";"2014"
"2.3333333333333335";"002012.SZ";"2015"
"2.9615384615384617";"002012.SZ";"2016"
"2.727272727272727";"002012.SZ";"2017"
"3";"002012.SZ";"2018"
"2.7419354838709675";"002012.SZ";"2019"
"2.7419354838709675";"002012.SZ";"2020"
"2.6538461538461537";"002013.SZ";"2009"
"3.125";"002013.SZ";"2010"
"3.125";"002013.SZ";"2011"
"2.4";"002013.SZ";"2012"
"2.7058823529411766";"002013.SZ";"2013"
"3.1666666666666665";"002013.SZ";"2014"
"2.3333333333333335";"002013.SZ";"2015"
"2.3333333333333335";"002013.SZ";"2016"
"2.7857142857142856";"002013.SZ";"2017"
"3.1724137931034484";"002013.SZ";"2018"
"3";"002013.SZ";"2019"
"3";"002013.SZ";"2020"
"2.6666666666666665";"002014.SZ";"2009"
"2.7586206896551726";"002014.SZ";"2010"
"4";"002014.SZ";"2011"
"4";"002014.SZ";"2012"
"2.5714285714285716";"002014.SZ";"2013"
"2.5714285714285716";"002014.SZ";"2014"
"2.5714285714285716";"002014.SZ";"2015"
"2.75";"002014.SZ";"2016"
"2.75";"002014.SZ";"2017"
"2.75";"002014.SZ";"2018"
"2.75";"002014.SZ";"2019"
"2.75";"002014.SZ";"2020"
"1.6842105263157894";"002015.SZ";"2009"
"2.2666666666666666";"002015.SZ";"2010"
"2";"002015.SZ";"2011"
"3.3846153846153846";"002015.SZ";"2012"
"1.8695652173913044";"002015.SZ";"2013"
"1.8235294117647058";"002015.SZ";"2014"
"1.8235294117647058";"002015.SZ";"2015"
"2.5";"002015.SZ";"2016"
"1";"002015.SZ";"2017"
"2.8947368421052633";"002015.SZ";"2018"
"2.475";"002015.SZ";"2019"
"2.475";"002015.SZ";"2020"
"2";"002016.SZ";"2009"
"2.5714285714285716";"002016.SZ";"2010"
"3";"002016.SZ";"2011"
"2.25";"002016.SZ";"2012"
"2.5294117647058822";"002016.SZ";"2013"
"2.25";"002016.SZ";"2014"
"2";"002016.SZ";"2015"
"2";"002016.SZ";"2016"
"2";"002016.SZ";"2017"
"2";"002016.SZ";"2018"
"2.3333333333333335";"002016.SZ";"2019"
"2.3333333333333335";"002016.SZ";"2020"
"2.2857142857142856";"002017.SZ";"2009"
"2.7777777777777777";"002017.SZ";"2010"
"2.142857142857143";"002017.SZ";"2011"
"2.5454545454545454";"002017.SZ";"2012"
"2.875";"002017.SZ";"2013"
"2.875";"002017.SZ";"2014"
"2.875";"002017.SZ";"2015"
"2.5384615384615383";"002017.SZ";"2016"
"2.4";"002017.SZ";"2017"
"2.4";"002017.SZ";"2018"
"2.5555555555555554";"002017.SZ";"2019"
"2.5555555555555554";"002017.SZ";"2020"
"2.125";"002019.SZ";"2009"
"1.75";"002019.SZ";"2010"
"1.75";"002019.SZ";"2011"
"2.730769230769231";"002019.SZ";"2012"
"2.730769230769231";"002019.SZ";"2013"
"2.15";"002019.SZ";"2014"
"2.15";"002019.SZ";"2015"
"2";"002019.SZ";"2016"
"2";"002019.SZ";"2017"
"0.25";"002019.SZ";"2018"
"3.5";"002019.SZ";"2019"
"3.5";"002019.SZ";"2020"
"2.925925925925926";"002020.SZ";"2009"
"3.0638297872340425";"002020.SZ";"2010"
"3.0638297872340425";"002020.SZ";"2011"
"1.5";"002020.SZ";"2012"
"3.36";"002020.SZ";"2013"
"3.36";"002020.SZ";"2014"
"3";"002020.SZ";"2015"
"3.25";"002020.SZ";"2016"
"2";"002020.SZ";"2017"
"2";"002020.SZ";"2018"
"2";"002020.SZ";"2019"
"2";"002020.SZ";"2020"
"2.7058823529411766";"002022.SZ";"2009"
"3";"002022.SZ";"2010"
"3";"002022.SZ";"2011"
"2.5";"002022.SZ";"2012"
"1";"002022.SZ";"2013"
"2.5294117647058822";"002022.SZ";"2014"
"2.75";"002022.SZ";"2015"
"2.6666666666666665";"002022.SZ";"2016"
"2.6666666666666665";"002022.SZ";"2017"
"2.6666666666666665";"002022.SZ";"2018"
"3";"002022.SZ";"2019"
"3";"002022.SZ";"2020"
"2.6842105263157894";"002023.SZ";"2009"
"2.3333333333333335";"002023.SZ";"2010"
"2";"002023.SZ";"2011"
"3";"002023.SZ";"2012"
"2.8";"002023.SZ";"2013"
"2.8";"002023.SZ";"2014"
"2.8";"002023.SZ";"2015"
"2.7777777777777777";"002023.SZ";"2016"
"2.7777777777777777";"002023.SZ";"2017"
"2.7777777777777777";"002023.SZ";"2018"
"2.875";"002023.SZ";"2019"
"2.875";"002023.SZ";"2020"
"2.1875";"002024.SZ";"2009"
"2.772727272727273";"002024.SZ";"2010"
"2.772727272727273";"002024.SZ";"2011"
"2.772727272727273";"002024.SZ";"2012"
"3.3333333333333335";"002024.SZ";"2013"
"3.3333333333333335";"002024.SZ";"2014"
"3.3333333333333335";"002024.SZ";"2015"
"3.3333333333333335";"002024.SZ";"2016"
"2.3636363636363638";"002024.SZ";"2017"
"2.3636363636363638";"002024.SZ";"2018"
"2";"002024.SZ";"2019"
"2";"002024.SZ";"2020"
"1.7692307692307692";"002025.SZ";"2009"
"2.6666666666666665";"002025.SZ";"2010"
"2.2857142857142856";"002025.SZ";"2011"
"2.2857142857142856";"002025.SZ";"2012"
"2";"002025.SZ";"2013"
"2";"002025.SZ";"2014"
"2.611111111111111";"002025.SZ";"2015"
"3";"002025.SZ";"2016"
"1";"002025.SZ";"2017"
"3.388888888888889";"002025.SZ";"2018"
"2.6";"002025.SZ";"2019"
"2.6";"002025.SZ";"2020"
"1.736842105263158";"002026.SZ";"2009"
"1.9090909090909092";"002026.SZ";"2010"
"1.9090909090909092";"002026.SZ";"2011"
"1.9090909090909092";"002026.SZ";"2012"
"2.5714285714285716";"002026.SZ";"2013"
"3";"002026.SZ";"2014"
"3";"002026.SZ";"2015"
"3.6";"002026.SZ";"2016"
"1";"002026.SZ";"2017"
"1";"002026.SZ";"2018"
"2.9473684210526314";"002026.SZ";"2019"
"2.9473684210526314";"002026.SZ";"2020"
"2.3333333333333335";"002027.SZ";"2009"
"2.5714285714285716";"002027.SZ";"2010"
"2.7419354838709675";"002027.SZ";"2011"
"2.5";"002027.SZ";"2012"
"2.5714285714285716";"002027.SZ";"2013"
"3.5555555555555554";"002027.SZ";"2014"
"2.375";"002027.SZ";"2015"
"2.8947368421052633";"002027.SZ";"2016"
"2.6666666666666665";"002027.SZ";"2017"
"2.6666666666666665";"002027.SZ";"2018"
"2.727272727272727";"002027.SZ";"2019"
"2.727272727272727";"002027.SZ";"2020"
"2.5625";"002028.SZ";"2009"
"3.066666666666667";"002028.SZ";"2010"
"4";"002028.SZ";"2011"
"2.5";"002028.SZ";"2012"
"3";"002028.SZ";"2013"
"3";"002028.SZ";"2014"
"3";"002028.SZ";"2015"
"3";"002028.SZ";"2016"
"2.933333333333333";"002028.SZ";"2017"
"3";"002028.SZ";"2018"
"3";"002028.SZ";"2019"
"3";"002028.SZ";"2020"
"2.260869565217391";"002029.SZ";"2009"
"3";"002029.SZ";"2010"
"3";"002029.SZ";"2011"
"3";"002029.SZ";"2012"
"3.7142857142857144";"002029.SZ";"2013"
"2";"002029.SZ";"2014"
"2.3333333333333335";"002029.SZ";"2015"
"3.5833333333333335";"002029.SZ";"2016"
"3.1666666666666665";"002029.SZ";"2017"
"3.1666666666666665";"002029.SZ";"2018"
"3.5384615384615383";"002029.SZ";"2019"
"3.5384615384615383";"002029.SZ";"2020"
"3.1470588235294117";"002030.SZ";"2009"
"3.8333333333333335";"002030.SZ";"2010"
"2.6666666666666665";"002030.SZ";"2011"
"2.6666666666666665";"002030.SZ";"2012"
"3.7222222222222223";"002030.SZ";"2013"
"2";"002030.SZ";"2014"
"2.25";"002030.SZ";"2015"
"3";"002030.SZ";"2016"
"3";"002030.SZ";"2017"
"3";"002030.SZ";"2018"
"3.2857142857142856";"002030.SZ";"2019"
"3.2857142857142856";"002030.SZ";"2020"
"2.2083333333333335";"002031.SZ";"2009"
"2.176470588235294";"002031.SZ";"2010"
"2.176470588235294";"002031.SZ";"2011"
"2.176470588235294";"002031.SZ";"2012"
"1.4";"002031.SZ";"2013"
"2.0526315789473686";"002031.SZ";"2014"
"2";"002031.SZ";"2015"
"2";"002031.SZ";"2016"
"3";"002031.SZ";"2017"
"3";"002031.SZ";"2018"
"3";"002031.SZ";"2019"
"3";"002031.SZ";"2020"
"2.2916666666666665";"002032.SZ";"2009"
"2.25";"002032.SZ";"2010"
"2.25";"002032.SZ";"2011"
"2.25";"002032.SZ";"2012"
"3.625";"002032.SZ";"2013"
"2.75";"002032.SZ";"2014"
"2.75";"002032.SZ";"2015"
"3.3333333333333335";"002032.SZ";"2016"
"2.5";"002032.SZ";"2017"
"2.6";"002032.SZ";"2018"
"2.857142857142857";"002032.SZ";"2019"
"2.857142857142857";"002032.SZ";"2020"
"2.0416666666666665";"002033.SZ";"2009"
"2.8";"002033.SZ";"2010"
"3";"002033.SZ";"2011"
"3";"002033.SZ";"2012"
"2.3846153846153846";"002033.SZ";"2013"
"2.3846153846153846";"002033.SZ";"2014"
"2.3846153846153846";"002033.SZ";"2015"
"2.380952380952381";"002033.SZ";"2016"
"2.380952380952381";"002033.SZ";"2017"
"3";"002033.SZ";"2018"
"3";"002033.SZ";"2019"
"3";"002033.SZ";"2020"
"2.0625";"002034.SZ";"2009"
"1.5";"002034.SZ";"2010"
"2.3";"002034.SZ";"2011"
"2";"002034.SZ";"2012"
"1";"002034.SZ";"2013"
"2.7";"002034.SZ";"2014"
"3";"002034.SZ";"2015"
"4";"002034.SZ";"2016"
"2.5517241379310347";"002034.SZ";"2017"
"2";"002034.SZ";"2018"
"2.6363636363636362";"002034.SZ";"2019"
"2.6363636363636362";"002034.SZ";"2020"
"1.631578947368421";"002035.SZ";"2009"
"2.1481481481481484";"002035.SZ";"2010"
"2.1481481481481484";"002035.SZ";"2011"
"2.1481481481481484";"002035.SZ";"2012"
"2.25";"002035.SZ";"2013"
"2.142857142857143";"002035.SZ";"2014"
"2.142857142857143";"002035.SZ";"2015"
"1";"002035.SZ";"2016"
"2";"002035.SZ";"2017"
"2";"002035.SZ";"2018"
"2.9444444444444446";"002035.SZ";"2019"
"2.9444444444444446";"002035.SZ";"2020"
"1.8571428571428572";"002036.SZ";"2009"
"1.8181818181818181";"002036.SZ";"2010"
"2.25";"002036.SZ";"2011"
"2";"002036.SZ";"2012"
"2.6315789473684212";"002036.SZ";"2013"
"2.6315789473684212";"002036.SZ";"2014"
"2.4545454545454546";"002036.SZ";"2015"
"3.0476190476190474";"002036.SZ";"2016"
"1";"002036.SZ";"2017"
"2.75";"002036.SZ";"2018"
"2.75";"002036.SZ";"2019"
"2.75";"002036.SZ";"2020"
"2";"002037.SZ";"2009"
"2.75";"002037.SZ";"2010"
"2.76";"002037.SZ";"2011"
"2.76";"002037.SZ";"2012"
"2.9285714285714284";"002037.SZ";"2013"
"2.9285714285714284";"002037.SZ";"2014"
"2.9285714285714284";"002037.SZ";"2015"
"2.892857142857143";"002037.SZ";"2016"
"2.6";"002037.SZ";"2017"
"3";"002037.SZ";"2018"
"2.8181818181818183";"002037.SZ";"2019"
"2.8181818181818183";"002037.SZ";"2020"
"2.2941176470588234";"002038.SZ";"2009"
"2.2941176470588234";"002038.SZ";"2010"
"2.2941176470588234";"002038.SZ";"2011"
"2.52";"002038.SZ";"2012"
"2.5";"002038.SZ";"2013"
"2.5";"002038.SZ";"2014"
"3.4375";"002038.SZ";"2015"
"3.4375";"002038.SZ";"2016"
"3.4375";"002038.SZ";"2017"
"2";"002038.SZ";"2018"
"2";"002038.SZ";"2019"
"2";"002038.SZ";"2020"
"2.2857142857142856";"002039.SZ";"2009"
"2.857142857142857";"002039.SZ";"2010"
"1.9166666666666667";"002039.SZ";"2011"
"2.6666666666666665";"002039.SZ";"2012"
"2.6666666666666665";"002039.SZ";"2013"
"2.782608695652174";"002039.SZ";"2014"
"2.625";"002039.SZ";"2015"
"2.75";"002039.SZ";"2016"
"2.6";"002039.SZ";"2017"
"2.5";"002039.SZ";"2018"
"2.6666666666666665";"002039.SZ";"2019"
"2.6666666666666665";"002039.SZ";"2020"
"2.074074074074074";"002040.SZ";"2009"
"2.4285714285714284";"002040.SZ";"2010"
"3";"002040.SZ";"2011"
"3";"002040.SZ";"2012"
"2.8421052631578947";"002040.SZ";"2013"
"2";"002040.SZ";"2014"
"2";"002040.SZ";"2015"
"2.75";"002040.SZ";"2016"
"2.8181818181818183";"002040.SZ";"2017"
"1.5";"002040.SZ";"2018"
"2.5";"002040.SZ";"2019"
"2.5";"002040.SZ";"2020"
"1.5";"002041.SZ";"2009"
"1.9583333333333333";"002041.SZ";"2010"
"1.9583333333333333";"002041.SZ";"2011"
"1.9583333333333333";"002041.SZ";"2012"
"1.951219512195122";"002041.SZ";"2013"
"1";"002041.SZ";"2014"
"1";"002041.SZ";"2015"
"1.8125";"002041.SZ";"2016"
"1.8125";"002041.SZ";"2017"
"1.8125";"002041.SZ";"2018"
"2.1714285714285713";"002041.SZ";"2019"
"2.1714285714285713";"002041.SZ";"2020"
"2.196078431372549";"002042.SZ";"2009"
"2.196078431372549";"002042.SZ";"2010"
"2.5625";"002042.SZ";"2011"
"2";"002042.SZ";"2012"
"2.6666666666666665";"002042.SZ";"2013"
"2.9285714285714284";"002042.SZ";"2014"
"2.6153846153846154";"002042.SZ";"2015"
"2.7142857142857144";"002042.SZ";"2016"
"3";"002042.SZ";"2017"
"2.6";"002042.SZ";"2018"
"2";"002042.SZ";"2019"
"1.6666666666666667";"002042.SZ";"2020"
"1.125";"002043.SZ";"2009"
"1.125";"002043.SZ";"2010"
"2";"002043.SZ";"2011"
"2";"002043.SZ";"2012"
"1";"002043.SZ";"2013"
"2.5";"002043.SZ";"2014"
"2.5";"002043.SZ";"2015"
"2.142857142857143";"002043.SZ";"2016"
"2";"002043.SZ";"2017"
"2.5";"002043.SZ";"2018"
"2";"002043.SZ";"2019"
"2";"002043.SZ";"2020"
"1.5625";"002044.SZ";"2009"
"1.64";"002044.SZ";"2010"
"1.64";"002044.SZ";"2011"
"1.4166666666666667";"002044.SZ";"2012"
"1.4166666666666667";"002044.SZ";"2013"
"1.5833333333333333";"002044.SZ";"2014"
"3.015873015873016";"002044.SZ";"2015"
"4";"002044.SZ";"2016"
"2.75";"002044.SZ";"2017"
"2.4545454545454546";"002044.SZ";"2018"
"3.3333333333333335";"002044.SZ";"2019"
"3.3333333333333335";"002044.SZ";"2020"
"2.260869565217391";"002045.SZ";"2009"
"2.260869565217391";"002045.SZ";"2010"
"2.625";"002045.SZ";"2011"
"2";"002045.SZ";"2012"
"2.75";"002045.SZ";"2013"
"2.9523809523809526";"002045.SZ";"2014"
"2.6666666666666665";"002045.SZ";"2015"
"2.6666666666666665";"002045.SZ";"2016"
"2.5";"002045.SZ";"2017"
"2.823529411764706";"002045.SZ";"2018"
"2.588235294117647";"002045.SZ";"2019"
"2.588235294117647";"002045.SZ";"2020"
"3.2666666666666666";"002046.SZ";"2009"
"2.896551724137931";"002046.SZ";"2010"
"2.896551724137931";"002046.SZ";"2011"
"3.5";"002046.SZ";"2012"
"3.5";"002046.SZ";"2013"
"2.9";"002046.SZ";"2014"
"3";"002046.SZ";"2015"
"3.2857142857142856";"002046.SZ";"2016"
"3.75";"002046.SZ";"2017"
"3";"002046.SZ";"2018"
"3";"002046.SZ";"2019"
"3";"002046.SZ";"2020"
"2.6";"002047.SZ";"2009"
"2.5789473684210527";"002047.SZ";"2010"
"2.5789473684210527";"002047.SZ";"2011"
"2.2222222222222223";"002047.SZ";"2012"
"2.5945945945945947";"002047.SZ";"2013"
"4";"002047.SZ";"2014"
"2.923076923076923";"002047.SZ";"2015"
"3";"002047.SZ";"2016"
"3.6666666666666665";"002047.SZ";"2017"
"3.6666666666666665";"002047.SZ";"2018"
"3.6666666666666665";"002047.SZ";"2019"
"3.6666666666666665";"002047.SZ";"2020"
"2.0384615384615383";"002048.SZ";"2009"
"2.0384615384615383";"002048.SZ";"2010"
"1.5454545454545454";"002048.SZ";"2011"
"1.5454545454545454";"002048.SZ";"2012"
"2";"002048.SZ";"2013"
"2.6470588235294117";"002048.SZ";"2014"
"2.4";"002048.SZ";"2015"
"2.5";"002048.SZ";"2016"
"2.6363636363636362";"002048.SZ";"2017"
"2.6666666666666665";"002048.SZ";"2018"
"2.6666666666666665";"002048.SZ";"2019"
"2.6666666666666665";"002048.SZ";"2020"
"1.9333333333333333";"002049.SZ";"2009"
"3";"002049.SZ";"2010"
"3";"002049.SZ";"2011"
"2.5";"002049.SZ";"2012"
"2.45";"002049.SZ";"2013"
"2.45";"002049.SZ";"2014"
"2.6";"002049.SZ";"2015"
"2.25";"002049.SZ";"2016"
"4";"002049.SZ";"2017"
"3.6666666666666665";"002049.SZ";"2018"
"3";"002049.SZ";"2019"
"3";"002049.SZ";"2020"
"2.4285714285714284";"002050.SZ";"2009"
"2";"002050.SZ";"2010"
"2.761904761904762";"002050.SZ";"2011"
"2.6666666666666665";"002050.SZ";"2012"
"2.6666666666666665";"002050.SZ";"2013"
"2.652173913043478";"002050.SZ";"2014"
"3";"002050.SZ";"2015"
"3";"002050.SZ";"2016"
"3";"002050.SZ";"2017"
"2.5";"002050.SZ";"2018"
"2.5";"002050.SZ";"2019"
"2.5";"002050.SZ";"2020"
"2.75";"002051.SZ";"2009"
"2.8";"002051.SZ";"2010"
"2.5";"002051.SZ";"2011"
"2";"002051.SZ";"2012"
"3.4375";"002051.SZ";"2013"
"2";"002051.SZ";"2014"
"2.5833333333333335";"002051.SZ";"2015"
"2.875";"002051.SZ";"2016"
"2.875";"002051.SZ";"2017"
"2.7777777777777777";"002051.SZ";"2018"
"2.5";"002051.SZ";"2019"
"2.5";"002051.SZ";"2020"
"2.2162162162162162";"002053.SZ";"2009"
"2.2162162162162162";"002053.SZ";"2010"
"2.4545454545454546";"002053.SZ";"2011"
"3";"002053.SZ";"2012"
"1";"002053.SZ";"2013"
"1";"002053.SZ";"2014"
"2.6538461538461537";"002053.SZ";"2015"
"3";"002053.SZ";"2016"
"2.3333333333333335";"002053.SZ";"2017"
"2.3";"002053.SZ";"2018"
"2.7";"002053.SZ";"2019"
"2.7";"002053.SZ";"2020"
"2.6785714285714284";"002054.SZ";"2009"
"3.5";"002054.SZ";"2010"
"3.0526315789473686";"002054.SZ";"2011"
"3";"002054.SZ";"2012"
"3";"002054.SZ";"2013"
"3";"002054.SZ";"2014"
"2.142857142857143";"002054.SZ";"2015"
"3";"002054.SZ";"2016"
"3";"002054.SZ";"2017"
"2.6153846153846154";"002054.SZ";"2018"
"3";"002054.SZ";"2019"
"3";"002054.SZ";"2020"
"1.7407407407407407";"002055.SZ";"2009"
"1.8";"002055.SZ";"2010"
"1";"002055.SZ";"2011"
"1.8333333333333333";"002055.SZ";"2012"
"2";"002055.SZ";"2013"
"2.6842105263157894";"002055.SZ";"2014"
"2";"002055.SZ";"2015"
"2";"002055.SZ";"2016"
"0.3333333333333333";"002055.SZ";"2017"
"1";"002055.SZ";"2018"
"1";"002055.SZ";"2019"
"1";"002055.SZ";"2020"
"2.6666666666666665";"002056.SZ";"2009"
"2";"002056.SZ";"2010"
"3.25";"002056.SZ";"2011"
"3.25";"002056.SZ";"2012"
"3";"002056.SZ";"2013"
"3.272727272727273";"002056.SZ";"2014"
"2";"002056.SZ";"2015"
"4";"002056.SZ";"2016"
"2.3076923076923075";"002056.SZ";"2017"
"2.3076923076923075";"002056.SZ";"2018"
"2.3076923076923075";"002056.SZ";"2019"
"2.3076923076923075";"002056.SZ";"2020"
"2.3333333333333335";"002057.SZ";"2009"
"3";"002057.SZ";"2010"
"2.206896551724138";"002057.SZ";"2011"
"2.4";"002057.SZ";"2012"
"2.4";"002057.SZ";"2013"
"2.8125";"002057.SZ";"2014"
"2.8125";"002057.SZ";"2015"
"2.8125";"002057.SZ";"2016"
"3.033333333333333";"002057.SZ";"2017"
"3.033333333333333";"002057.SZ";"2018"
"3.033333333333333";"002057.SZ";"2019"
"3.033333333333333";"002057.SZ";"2020"
"2.142857142857143";"002059.SZ";"2009"
"3.027027027027027";"002059.SZ";"2010"
"2.75";"002059.SZ";"2011"
"1.3333333333333333";"002059.SZ";"2012"
"2.1666666666666665";"002059.SZ";"2013"
"2.8";"002059.SZ";"2014"
"2.25";"002059.SZ";"2015"
"2.1";"002059.SZ";"2016"
"2.7777777777777777";"002059.SZ";"2017"
"2.5454545454545454";"002059.SZ";"2018"
"1.5";"002059.SZ";"2019"
"1.5";"002059.SZ";"2020"
"2.8";"002060.SZ";"2009"
